Word,setup_loop.thisRepN,setup_loop.thisTrialN,setup_loop.thisN,setup_loop.thisIndex,shuffle_loop.thisRepN,shuffle_loop.thisTrialN,shuffle_loop.thisN,shuffle_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialsBreak.thisRepN,trialsBreak.thisTrialN,trialsBreak.thisN,trialsBreak.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trialsBreak2.thisRepN,trialsBreak2.thisTrialN,trialsBreak2.thisN,trialsBreak2.thisIndex,thisRow.t,notes,LSL_Stream.started,LSL_Stream.stopped,setup.started,setup.stopped,shuffle_stimuli.started,shuffle_stimuli.stopped,Instructions1.started,imageInstruct1.started,key_resp_Instruct1.started,Instructions1.stopped,key_resp_Instruct1.keys,key_resp_Instruct1.rt,key_resp_Instruct1.duration,fixation.started,cross.started,fixation.stopped,stimuli_prez_1.started,imagePrez1.started,audioPrez1.started,imagePrez1.stopped,stimuli_prez_1.stopped,response.started,image_resp_p1.started,p1_resp_stim.started,response.stopped,Image,Audio,response_p1,corchoice_p1,Trial_Score_p1,Trial_RT_p1,p1_resp_stim.keys,p1_resp_stim.corr,p1_resp_stim.rt,p1_resp_stim.duration,cross.stopped,checkpoint.started,imageBreak.started,imageCont.started,key_break.started,imageBreak.stopped,checkpoint.stopped,key_break.keys,key_break.rt,key_break.duration,Instructions2.started,imageInstruct1_2.started,key_resp_Instruct1_2.started,Instructions2.stopped,key_resp_Instruct1_2.keys,key_resp_Instruct1_2.rt,key_resp_Instruct1_2.duration,fixation_2.started,cross_2.started,fixation_2.stopped,stimuli_prez_2.started,audioPrez2.started,imagePrez2.started,imagePrez2.stopped,stimuli_prez_2.stopped,response_2.started,image_resp_p2.started,p2_resp_stim.started,response_2.stopped,Image2,Audio2,response_p2,corchoice_p2,Trial_Score_p2,Trial_RT_p2,p2_resp_stim.keys,p2_resp_stim.corr,p2_resp_stim.rt,p2_resp_stim.duration,cross_2.stopped,end.started,endscreen.started,key_resp_end.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,66,0,66,0,,,,,842.7567807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.7462701,842.7567807,843.2498944000001,843.2499094,843.2778041200002,843.7495137000001,845.2521829,845.2439401000001,845.2439547000001,846.3470709000001,846.3470709000001,846.6543436,house,resources/stimuli/house.wav,left,left,1,300.3082000000177,left,1,0.3003082000000177,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,67,0,67,0,,,,,846.6665181000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.6555063000001,846.6665181000001,847.1596608,847.1596731,847.18760752,847.6600190000001,849.1602474000001,849.1543300000001,849.1543445,850.2584883,850.2584883,850.8002044,desk,resources/stimuli/desk.wav,left,left,1,540.9242000000631,left,1,0.5409242000000631,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,68,0,68,0,,,,,850.8131005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.8015555,850.8131005,851.3064513000002,851.3064704000001,851.3343457200001,851.8039550000001,853.307474,853.2998456,853.2998614,854.4039101000001,854.4039101000001,854.8568248000001,well,resources/stimuli/well.wav,left,left,1,451.8046000000595,left,1,0.4518046000000595,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,69,0,69,0,,,,,854.8621885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.8580423000001,854.8621885,855.3570848000002,855.3570966,855.3845438200001,855.8873144000002,857.3902356000001,857.3842065000001,857.3842300000001,858.4603468,858.4603468,858.8446760000002,barrel,resources/stimuli/barrel.wav,left,left,1,371.3499000000411,left,1,0.3713499000000411,None,855.3838351000002,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,70,0,70,0,,,,,858.8565201000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.8458935000001,858.8565201000001,859.3504483000002,859.3504683000001,859.3783252200001,859.8490932,861.3515831,861.3432407,861.3432588000001,862.4550617,862.4550617,863.0732636,swan,resources/stimuli/swan_foil.wav,right,right,1,616.6146999999,right,1,0.6166146999999,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,71,0,71,0,,,,,863.0858798000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.0745745000002,863.0858798000002,863.5792705000001,863.5792886000002,863.6001403900001,864.0788714,865.5892352000001,865.5800685000002,865.5800812,866.6767128000001,866.6767128000001,866.9290774000001,hair,resources/stimuli/hair_foil.wav,right,right,1,251.5096000001904,right,1,0.2515096000001904,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,72,0,72,0,,,,,866.9403494000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.9302616,866.9403494000001,867.4351661000001,867.4351792,867.4701141500001,867.9335960000001,869.4344218000001,869.4299839,869.4299968,870.5384099,870.5384099,871.2335527,scissors,resources/stimuli/scissors.wav,left,left,1,693.3255999999801,left,1,0.6933255999999801,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,73,0,73,0,,,,,871.2401492000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.2348946,871.2401492000001,871.7341817000001,871.7341941,871.7615674200001,872.2458602000002,873.7479273000001,873.7411645,873.7411790000001,874.8395677000001,874.8395677000001,875.2550593000001,salt,resources/stimuli/salt_foil.wav,right,right,1,408.29650000000584,right,1,0.40829650000000584,None,871.7681420000001,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,74,0,74,0,,,,,875.2629234000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.2562810000002,875.2629234000001,875.7619211000001,875.7619413,875.76873283,876.2613753,877.7616332,877.7550952000001,877.7551078000001,878.8664184000002,878.8664184000002,879.3415126,fence,resources/stimuli/fence_foil.wav,right,right,1,469.60089999993215,right,1,0.46960089999993215,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,75,0,75,0,,,,,879.3528590000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.3427804,879.3528590000001,879.845818,879.8458325000001,879.8737372200001,880.3455418000001,881.8479811,881.8397318,881.8397517000001,882.9431794,882.9431794,883.4100068,frog,resources/stimuli/frog_foil.wav,right,right,1,465.6993000000966,right,1,0.4656993000000966,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,76,0,76,0,,,,,883.4233201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.4112687000002,883.4233201,883.9225878,883.9225999,883.95052022,884.4156233000001,885.9229577000001,885.9132802000001,885.9132933000001,887.0137874,887.0137874,887.4381886000001,toothbrush,resources/stimuli/toothbrush.wav,left,left,1,419.1805000000386,left,1,0.4191805000000386,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,77,0,77,0,,,,,887.4512737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.4395442,887.4512737,887.9452530000001,887.9452657000002,887.9661627900001,888.4440171000001,889.9442129000001,889.9373914,889.9374049,891.0415971,891.0415971,891.4896335000001,sandwich,resources/stimuli/sandwich_foil.wav,right,right,1,446.65290000011737,right,1,0.44665290000011737,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,78,0,78,0,,,,,891.5006942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.4911667000001,891.5006942,892.0007056000002,892.0007226,892.02861332,892.5006734000001,894.0002207,893.9943467,893.9943614000001,895.0982621,895.0982621,895.4748502,camel,resources/stimuli/camel.wav,left,left,1,366.00830000020323,left,1,0.36600830000020323,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,79,0,79,0,,,,,895.4872391000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.4760859,895.4872391000001,895.9802839000001,895.9802990000001,896.0152014500001,896.479734,897.9800098000001,897.9736954,897.9737108000002,899.0784488000002,899.0784488000002,899.8911102,tomato,resources/stimuli/tomato.wav,left,left,1,802.9531000001953,left,1,0.8029531000001953,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,80,0,80,0,,,,,899.8969479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.8922845,899.8969479,900.3971729,900.3971846000002,900.41808899,900.8900846000001,902.3913887000001,902.3848684,902.3848917,903.4984276,903.4984276,904.1142957,envelope,resources/stimuli/envelope_foil.wav,right,right,1,614.8341999999047,right,1,0.6148341999999047,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,81,0,81,0,,,,,904.1269373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.1156934,904.1269373,904.6202363,904.6202541,904.6480418200001,905.1275005,906.6271060000001,906.6210889000001,906.6211113000002,907.7244548000001,907.7244548000001,908.3325487,helicopter,resources/stimuli/helicopter_foil.wav,right,right,1,604.2072000000189,right,1,0.6042072000000189,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,82,0,82,0,,,,,908.3447900000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.3338325,908.3447900000001,908.8372971000001,908.8373085000001,908.86523442,909.351547,910.8570913000001,910.8527065000001,910.8527201000002,911.9345206,911.9345206,912.9902911000001,button,resources/stimuli/button.wav,left,left,1,1050.251100000196,left,1,1.050251100000196,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,83,0,83,0,,,,,913.0030115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.9917453,913.0030115,913.4969612,913.4969734000001,913.53189085,913.9962600000001,915.4968602000001,915.4917239000001,915.4917379000001,916.5939744,916.5939744,917.3457175000001,belt,resources/stimuli/belt_foil.wav,right,right,1,743.5001999999713,right,1,0.7435001999999713,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,84,0,84,0,,,,,917.3512787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.3470288000001,917.3512787,917.8445871000001,917.8446001,917.87219372,918.3603738000002,919.8652895,919.8588815,919.8588976000001,920.955897,920.955897,921.4298104,gloves,resources/stimuli/gloves_foil.wav,right,right,1,469.5019000000684,right,1,0.4695019000000684,None,917.8790040000001,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,85,0,85,0,,,,,921.4421661000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.431159,921.4421661000001,921.9364411000001,921.9364553,921.9643124200002,922.4362036,923.9354224000001,923.9290376000001,923.9290509,925.0349410000001,925.0349410000001,926.1520468000001,skirt,resources/stimuli/skirt.wav,left,left,1,1110.1369999998951,left,1,1.1101369999998951,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,86,0,86,0,,,,,926.1579827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.1533750000001,926.1579827,926.6516296,926.6516404000001,926.67921312,927.1586928000002,928.6586496,928.6532176000001,928.6532321,929.7560921000002,929.7560921000002,930.3685654000001,knife,resources/stimuli/knife_foil.wav,right,right,1,605.491499999971,right,1,0.605491499999971,None,926.6859741000001,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,87,0,87,0,,,,,930.3810847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.3698872,930.3810847,930.8739847000002,930.8739982,930.9089291500001,931.3741993000001,932.8743248000001,932.8687248000001,932.8687398,933.9720699,933.9720699,934.4867916000001,heart,resources/stimuli/heart.wav,left,left,1,510.3811000001315,left,1,0.5103811000001315,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,88,0,88,0,,,,,934.4994669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.4890469,934.4994669,934.9933092000001,934.9933211,935.0282389500002,935.4859622000001,936.9859275000001,936.9798938000001,936.9799113000001,938.0901386,938.0901386,938.7236879,trafficlight,resources/stimuli/trafficlight_foil.wav,right,right,1,623.9149000000452,right,1,0.6239149000000452,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,89,0,89,0,,,,,938.7363917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.7250062,938.7363917,939.231115,939.2311267,939.2660488500002,939.7229049,941.2228278,941.2169331,941.2169481000001,942.3344086,942.3344086,942.9609261,crown,resources/stimuli/crown_foil.wav,right,right,1,619.6853000001283,right,1,0.6196853000001283,None,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.9621209000002,942.9730166000002,942.9730166000002,,,,,,,,
